type,nameOrig,nameDest,amount,isFraud
CASH_OUT,C0004536,M0004536,5762.442742348258,0
CASH_IN,C0004537,M0004537,3522.7566365204775,0
TRANSFER,C0004538,M0004538,3572.8568541335903,0
CASH_IN,C0004539,M0004539,9012.243658612819,0
PAYMENT,C0004540,M0004540,9155.079922969091,0
DEBIT,C0004541,M0004541,490.3597199222842,0
CASH_IN,C0004542,M0004542,7243.24280112832,0
CASH_IN,C0004543,M0004543,6444.934749353759,0
DEBIT,C0004544,M0004544,7062.328756203588,0
TRANSFER,C0004545,M0004545,1353.0047000329514,0
DEBIT,C0004546,M0004546,3275.442107224531,0
TRANSFER,C0004547,M0004547,2026.4933749545478,0
CASH_OUT,C0004548,M0004548,4969.436749762004,0
PAYMENT,C0004549,M0004549,2235.9086598870103,0
CASH_OUT,C0004550,M0004550,5880.441662145625,0
PAYMENT,C0004551,M0004551,9077.824935100614,0
TRANSFER,C0004552,M0004552,5014.972637451679,0
DEBIT,C0004553,M0004553,8087.458872767315,0
PAYMENT,C0004554,M0004554,3407.502011088951,0
TRANSFER,C0004555,M0004555,3537.414323218656,0
PAYMENT,C0004556,M0004556,7903.113089314175,0
PAYMENT,C0004557,M0004557,6695.4187791769245,0
CASH_IN,C0004558,M0004558,6419.867589823203,0
DEBIT,C0004559,M0004559,8138.781029727924,0
PAYMENT,C0004560,M0004560,8374.13085546136,0
TRANSFER,C0004561,M0004561,7902.66519281961,0
PAYMENT,C0004562,M0004562,6139.321249112808,0
TRANSFER,C0004563,M0004563,9520.109774793673,0
TRANSFER,C0004564,M0004564,5268.141454296362,0
CASH_IN,C0004565,M0004565,1243.6242836594147,0
PAYMENT,C0004566,M0004566,9925.39064712784,0
TRANSFER,C0004567,M0004567,3947.3548173267627,0
TRANSFER,C0004568,M0004568,7489.570999728713,0
TRANSFER,C0004569,M0004569,2374.537729563998,0
TRANSFER,C0004570,M0004570,3570.653584725029,0
TRANSFER,C0004571,M0004571,6176.738174723428,0
PAYMENT,C0004572,M0004572,4761.174841182795,0
TRANSFER,C0004573,M0004573,7395.643044378566,0
DEBIT,C0004574,M0004574,5070.532102930448,0
DEBIT,C0004575,M0004575,4637.946033262289,0
CASH_OUT,C0004576,M0004576,580.7516961655823,0
DEBIT,C0004577,M0004577,6442.6750467353995,0
PAYMENT,C0004578,M0004578,6472.553975831901,0
DEBIT,C0004579,M0004579,5148.835943926868,0
DEBIT,C0004580,M0004580,1429.7146705790965,0
CASH_IN,C0004581,M0004581,8003.842248428628,0
DEBIT,C0004582,M0004582,8461.081177730235,0
CASH_IN,C0004583,M0004583,1990.6310288863938,0
PAYMENT,C0004584,M0004584,2265.3280420329656,0
PAYMENT,C0004585,M0004585,9157.13714027531,0
DEBIT,C0004586,M0004586,184.2972444639346,0
TRANSFER,C0004587,M0004587,4179.250829936923,0
CASH_OUT,C0004588,M0004588,8566.465941308415,0
CASH_OUT,C0004589,M0004589,5006.3929049848,0
TRANSFER,C0004590,M0004590,5881.939893337119,0
DEBIT,C0004591,M0004591,9491.30405360844,0
PAYMENT,C0004592,M0004592,5899.910255412126,0
PAYMENT,C0004593,M0004593,2021.1526541972546,0
DEBIT,C0004594,M0004594,7216.41707724185,0
PAYMENT,C0004595,M0004595,5700.061771577264,0
DEBIT,C0004596,M0004596,7916.084105815889,0
DEBIT,C0004597,M0004597,6984.34336359411,0
PAYMENT,C0004598,M0004598,1250.5708284636419,0
DEBIT,C0004599,M0004599,5367.4275816724685,0
CASH_IN,C0004600,M0004600,9018.062320450921,0
PAYMENT,C0004601,M0004601,2907.518745141726,0
TRANSFER,C0004602,M0004602,7764.096620504925,0
CASH_IN,C0004603,M0004603,3596.0413562547587,0
CASH_IN,C0004604,M0004604,2631.918349692245,0
CASH_OUT,C0004605,M0004605,1727.9971281236305,0
DEBIT,C0004606,M0004606,4551.790614998833,0
DEBIT,C0004607,M0004607,700.5637325255432,0
CASH_IN,C0004608,M0004608,6708.841601386242,0
CASH_IN,C0004609,M0004609,7867.122911635696,0
TRANSFER,C0004610,M0004610,7729.458491743765,0
DEBIT,C0004611,M0004611,9757.15222687229,0
CASH_OUT,C0004612,M0004612,9596.046978972363,0
DEBIT,C0004613,M0004613,4957.564480385908,0
CASH_IN,C0004614,M0004614,961.455964672654,0
PAYMENT,C0004615,M0004615,1732.774118244913,0
PAYMENT,C0004616,M0004616,6434.099318549997,0
TRANSFER,C0004617,M0004617,3960.3131472379173,0
CASH_OUT,C0004618,M0004618,5649.321405654022,0
CASH_OUT,C0004619,M0004619,2117.7413545814925,0
TRANSFER,C0004620,M0004620,8022.0218608155765,0
TRANSFER,C0004621,M0004621,6990.2537779117565,0
DEBIT,C0004622,M0004622,8731.964484099995,0
DEBIT,C0004623,M0004623,7869.882267351512,0
TRANSFER,C0004624,M0004624,4140.744658118611,0
TRANSFER,C0004625,M0004625,5151.0320295927995,0
CASH_IN,C0004626,M0004626,6916.155485116416,0
TRANSFER,C0004627,M0004627,6932.745742783036,0
TRANSFER,C0004628,M0004628,1365.9217619919161,0
TRANSFER,C0004629,M0004629,7289.3418267774305,0
CASH_IN,C0004630,M0004630,2678.664904754391,0
DEBIT,C0004631,M0004631,9588.986122922963,0
PAYMENT,C0004632,M0004632,9822.404108163966,0
CASH_IN,C0004633,M0004633,9061.986760734024,0
TRANSFER,C0004634,M0004634,5872.665198382006,0
CASH_OUT,C0004635,M0004635,1946.2355586162594,0
TRANSFER,C0004636,M0004636,6909.554948170889,0
DEBIT,C0004637,M0004637,233.72125080716287,0
TRANSFER,C0004638,M0004638,2476.642942491243,0
CASH_IN,C0004639,M0004639,5025.896182159557,0
CASH_IN,C0004640,M0004640,9284.925979302232,0
TRANSFER,C0004641,M0004641,1587.3500147336406,0
PAYMENT,C0004642,M0004642,9371.577956849886,0
TRANSFER,C0004643,M0004643,4196.381944213239,0
DEBIT,C0004644,M0004644,7420.540680286133,0
DEBIT,C0004645,M0004645,73.60398424386072,0
DEBIT,C0004646,M0004646,6896.331083579937,0
PAYMENT,C0004647,M0004647,181.11482027838966,0
DEBIT,C0004648,M0004648,6376.331163233533,0
PAYMENT,C0004649,M0004649,6038.072748977603,0
TRANSFER,C0004650,M0004650,4219.86382482043,0
CASH_OUT,C0004651,M0004651,9157.640876913938,0
PAYMENT,C0004652,M0004652,1627.019854096643,0
PAYMENT,C0004653,M0004653,7005.1996259277785,0
TRANSFER,C0004654,M0004654,5426.6219828487565,0
TRANSFER,C0004655,M0004655,2888.4292454016327,0
TRANSFER,C0004656,M0004656,429.8394636042413,0
PAYMENT,C0004657,M0004657,1816.8953642872398,0
CASH_OUT,C0004658,M0004658,7201.145905843718,0
CASH_IN,C0004659,M0004659,4431.239349270452,0
TRANSFER,C0004660,M0004660,5602.287580343248,0
CASH_OUT,C0004661,M0004661,4283.534423184567,0
DEBIT,C0004662,M0004662,4334.388240628855,0
CASH_IN,C0004663,M0004663,1474.815419648311,0
TRANSFER,C0004664,M0004664,263.17657393577053,0
PAYMENT,C0004665,M0004665,7383.389477554942,0
TRANSFER,C0004666,M0004666,778.4281204404065,0
PAYMENT,C0004667,M0004667,1091.3560767773422,0
PAYMENT,C0004668,M0004668,507.2544735635165,0
CASH_IN,C0004669,M0004669,7775.436804006501,0
CASH_IN,C0004670,M0004670,5703.478627232921,0
TRANSFER,C0004671,M0004671,9763.00899240301,0
CASH_OUT,C0004672,M0004672,6738.421624303908,0
CASH_IN,C0004673,M0004673,1576.9520842046413,0
PAYMENT,C0004674,M0004674,3589.7264180264533,0
CASH_IN,C0004675,M0004675,8168.524938772927,0
CASH_OUT,C0004676,M0004676,1293.212833890638,0
DEBIT,C0004677,M0004677,7901.240703867886,0
CASH_IN,C0004678,M0004678,9764.778947759289,0
DEBIT,C0004679,M0004679,5689.450445745276,0
CASH_OUT,C0004680,M0004680,1421.3287360488414,0
CASH_IN,C0004681,M0004681,1209.7784591269779,0
CASH_IN,C0004682,M0004682,447.39110836660825,0
TRANSFER,C0004683,M0004683,2324.9818048292327,0
CASH_IN,C0004684,M0004684,6661.777332388156,0
PAYMENT,C0004685,M0004685,9026.450895067795,0
DEBIT,C0004686,M0004686,9712.810576916658,0
TRANSFER,C0004687,M0004687,2712.185771201899,0
DEBIT,C0004688,M0004688,8385.973020995341,0
PAYMENT,C0004689,M0004689,4517.424415809725,0
PAYMENT,C0004690,M0004690,9159.681195072444,0
CASH_IN,C0004691,M0004691,4323.28344947425,0
CASH_IN,C0004692,M0004692,2520.71270058965,0
CASH_OUT,C0004693,M0004693,7409.4112341475275,0
CASH_IN,C0004694,M0004694,5373.108437258796,0
DEBIT,C0004695,M0004695,34.59310548183381,0
CASH_IN,C0004696,M0004696,6369.8245432158565,0
TRANSFER,C0004697,M0004697,6560.428093312111,0
DEBIT,C0004698,M0004698,7501.587503152474,0
CASH_OUT,C0004699,M0004699,2576.396432782715,0
CASH_OUT,C0004700,M0004700,9251.325210255854,0
PAYMENT,C0004701,M0004701,673.3606300162609,0
PAYMENT,C0004702,M0004702,8119.502420469153,0
PAYMENT,C0004703,M0004703,5781.922314943364,0
CASH_IN,C0004704,M0004704,1953.0746446787396,0
PAYMENT,C0004705,M0004705,4447.717230393049,0
DEBIT,C0004706,M0004706,1507.258338955393,0
TRANSFER,C0004707,M0004707,6426.509540995246,0
DEBIT,C0004708,M0004708,4922.733577780205,0
TRANSFER,C0004709,M0004709,3777.2699227712415,0
PAYMENT,C0004710,M0004710,7880.206319657712,0
CASH_IN,C0004711,M0004711,7690.02336801935,0
CASH_OUT,C0004712,M0004712,4354.144171759838,0
CASH_OUT,C0004713,M0004713,1527.0110883333132,0
CASH_IN,C0004714,M0004714,8043.173962085538,0
CASH_OUT,C0004715,M0004715,66.31623389364516,0
PAYMENT,C0004716,M0004716,2524.0116376331857,0
DEBIT,C0004717,M0004717,4576.04838839453,0
PAYMENT,C0004718,M0004718,4593.581005703512,0
DEBIT,C0004719,M0004719,9899.68116695026,0
CASH_OUT,C0004720,M0004720,601.8262816953235,0
PAYMENT,C0004721,M0004721,2223.3068965325897,0
DEBIT,C0004722,M0004722,8206.563679952582,0
TRANSFER,C0004723,M0004723,1557.711380091461,0
CASH_IN,C0004724,M0004724,954.2813625855496,0
DEBIT,C0004725,M0004725,7713.653165280846,0
PAYMENT,C0004726,M0004726,5842.408821321439,0
PAYMENT,C0004727,M0004727,2060.4282741749025,0
PAYMENT,C0004728,M0004728,948.8057747511003,0
CASH_IN,C0004729,M0004729,5278.1473502644385,0
CASH_OUT,C0004730,M0004730,445.84556639748587,0
DEBIT,C0004731,M0004731,6576.569851671794,0
CASH_OUT,C0004732,M0004732,8069.5766859436135,0
TRANSFER,C0004733,M0004733,9551.357407676018,0
DEBIT,C0004734,M0004734,927.1533938070986,0
TRANSFER,C0004735,M0004735,6071.932641120778,0
PAYMENT,C0004736,M0004736,8675.448177890981,0
CASH_IN,C0004737,M0004737,1199.213167110873,0
CASH_OUT,C0004738,M0004738,5573.983934181159,0
TRANSFER,C0004739,M0004739,6919.059694845317,0
PAYMENT,C0004740,M0004740,869.9443134667818,0
CASH_IN,C0004741,M0004741,5786.813425548981,0
CASH_IN,C0004742,M0004742,4568.950895921426,0
DEBIT,C0004743,M0004743,1200.6166149222574,0
DEBIT,C0004744,M0004744,2640.2659555904484,0
CASH_OUT,C0004745,M0004745,4828.289284495329,0
CASH_IN,C0004746,M0004746,3778.331035460036,0
TRANSFER,C0004747,M0004747,4452.570027493479,0
CASH_IN,C0004748,M0004748,2254.5026928675325,0
CASH_IN,C0004749,M0004749,2994.392664361066,0
PAYMENT,C0004750,M0004750,6497.098173186509,0
DEBIT,C0004751,M0004751,1709.193615597675,0
CASH_OUT,C0004752,M0004752,6751.209623838929,0
CASH_OUT,C0004753,M0004753,8716.465348747686,0
DEBIT,C0004754,M0004754,3931.199730791273,0
TRANSFER,C0004755,M0004755,9411.735224821443,0
CASH_OUT,C0004756,M0004756,1955.5887280744344,0
PAYMENT,C0004757,M0004757,2577.0697326867844,0
DEBIT,C0004758,M0004758,52.27305982140273,0
PAYMENT,C0004759,M0004759,3101.3080355952393,0
CASH_IN,C0004760,M0004760,2880.12894784989,0
TRANSFER,C0004761,M0004761,381.75223283321014,0
DEBIT,C0004762,M0004762,322.2624352293235,0
CASH_IN,C0004763,M0004763,9754.739561012255,0
CASH_OUT,C0004764,M0004764,6056.2905163348505,0
DEBIT,C0004765,M0004765,5091.716616378423,0
DEBIT,C0004766,M0004766,6633.823261494002,0
CASH_IN,C0004767,M0004767,409.94212540318654,0
CASH_IN,C0004768,M0004768,7436.887522335631,0
PAYMENT,C0004769,M0004769,2721.4313207430127,0
TRANSFER,C0004770,M0004770,8232.321146641947,0
DEBIT,C0004771,M0004771,1559.0098723742651,0
DEBIT,C0004772,M0004772,6860.237617131081,0
TRANSFER,C0004773,M0004773,9760.486538363792,0
CASH_IN,C0004774,M0004774,9461.86454468772,0
CASH_OUT,C0004775,M0004775,7872.842226112163,0
DEBIT,C0004776,M0004776,2919.35280862097,0
CASH_OUT,C0004777,M0004777,2618.644623274161,0
CASH_OUT,C0004778,M0004778,8278.811098820854,0
PAYMENT,C0004779,M0004779,390.8436923904646,0
PAYMENT,C0004780,M0004780,3014.5465259971947,0
PAYMENT,C0004781,M0004781,2533.9496647030314,0
CASH_IN,C0004782,M0004782,250.32041504692404,0
TRANSFER,C0004783,M0004783,5371.001264848202,0
CASH_IN,C0004784,M0004784,8158.876590277357,0
TRANSFER,C0004785,M0004785,8231.673132290189,0
PAYMENT,C0004786,M0004786,751.8768070351412,0
TRANSFER,C0004787,M0004787,1822.6299529802736,0
DEBIT,C0004788,M0004788,9997.696824568087,0
TRANSFER,C0004789,M0004789,7489.845462984856,0
CASH_OUT,C0004790,M0004790,5552.424558605242,0
TRANSFER,C0004791,M0004791,7135.024973220735,0
DEBIT,C0004792,M0004792,4849.448442542927,0
DEBIT,C0004793,M0004793,9569.201214953328,0
DEBIT,C0004794,M0004794,8251.609683943201,0
PAYMENT,C0004795,M0004795,6277.100096195257,0
TRANSFER,C0004796,M0004796,7136.024028977687,0
CASH_OUT,C0004797,M0004797,2652.9398527569415,0
DEBIT,C0004798,M0004798,8119.1670601806145,0
DEBIT,C0004799,M0004799,6971.853763956835,0
PAYMENT,C0004800,M0004800,6211.441604793914,0
CASH_OUT,C0004801,M0004801,5075.851059869576,0
CASH_IN,C0004802,M0004802,798.922353758743,0
TRANSFER,C0004803,M0004803,3757.4337774446385,0
CASH_IN,C0004804,M0004804,1637.3037652021228,0
DEBIT,C0004805,M0004805,8200.527482504465,0
CASH_IN,C0004806,M0004806,5685.331122341821,0
CASH_OUT,C0004807,M0004807,1477.9909581434524,0
TRANSFER,C0004808,M0004808,5467.575574485518,0
PAYMENT,C0004809,M0004809,104.30683959637199,0
TRANSFER,C0004810,M0004810,3503.4023729743335,0
TRANSFER,C0004811,M0004811,9982.708496459782,0
TRANSFER,C0004812,M0004812,8764.276785226304,0
PAYMENT,C0004813,M0004813,1678.4388660841066,0
CASH_IN,C0004814,M0004814,7622.802998300791,0
CASH_OUT,C0004815,M0004815,1017.2003527141015,0
TRANSFER,C0004816,M0004816,9862.427425353371,0
TRANSFER,C0004817,M0004817,4287.1618546850395,0
DEBIT,C0004818,M0004818,7650.049963076409,0
CASH_OUT,C0004819,M0004819,6996.805134551618,0
CASH_IN,C0004820,M0004820,7279.04552870727,0
CASH_IN,C0004821,M0004821,2946.0596031419827,0
TRANSFER,C0004822,M0004822,523.9052346263628,0
CASH_OUT,C0004823,M0004823,3237.3424259234553,0
CASH_OUT,C0004824,M0004824,9195.854045923867,0
PAYMENT,C0004825,M0004825,7276.082063537698,0
DEBIT,C0004826,M0004826,4887.293018105867,0
CASH_IN,C0004827,M0004827,2786.85744406187,0
DEBIT,C0004828,M0004828,754.3816661777703,0
TRANSFER,C0004829,M0004829,6896.8835069539155,0
TRANSFER,C0004830,M0004830,8531.77055876604,0
PAYMENT,C0004831,M0004831,9813.39694663888,0
DEBIT,C0004832,M0004832,4337.777973666155,0
DEBIT,C0004833,M0004833,3277.5137247110174,0
CASH_OUT,C0004834,M0004834,5284.287112515252,0
CASH_IN,C0004835,M0004835,3751.379793444017,0
PAYMENT,C0004836,M0004836,5609.996166607097,0
DEBIT,C0004837,M0004837,5223.190209853472,0
DEBIT,C0004838,M0004838,9340.299961179478,0
PAYMENT,C0004839,M0004839,1989.7174154500074,0
CASH_IN,C0004840,M0004840,9446.647856402438,0
TRANSFER,C0004841,M0004841,8421.416316831832,0
CASH_IN,C0004842,M0004842,5696.836531169009,0
DEBIT,C0004843,M0004843,7366.012138126338,0
PAYMENT,C0004844,M0004844,7476.584848519313,0
DEBIT,C0004845,M0004845,5501.067247565344,0
CASH_IN,C0004846,M0004846,9140.21701840639,0
DEBIT,C0004847,M0004847,8418.203344779806,0
DEBIT,C0004848,M0004848,2371.3828103378332,0
TRANSFER,C0004849,M0004849,3585.628020986691,0
DEBIT,C0004850,M0004850,1497.2203150221096,0
CASH_IN,C0004851,M0004851,2567.430785502888,0
CASH_OUT,C0004852,M0004852,9027.952109048,0
CASH_OUT,C0004853,M0004853,8390.238948644805,0
DEBIT,C0004854,M0004854,5886.68826770214,0
PAYMENT,C0004855,M0004855,6193.634954474793,0
DEBIT,C0004856,M0004856,7636.5052341231785,0
DEBIT,C0004857,M0004857,1535.5587365166778,0
CASH_OUT,C0004858,M0004858,8907.095254132544,0
CASH_IN,C0004859,M0004859,4219.4545652278,0
CASH_OUT,C0004860,M0004860,489.9284236000612,0
PAYMENT,C0004861,M0004861,6004.59920640199,0
DEBIT,C0004862,M0004862,7962.355175538951,0
CASH_OUT,C0004863,M0004863,3714.1378221835453,0
PAYMENT,C0004864,M0004864,6557.861125552531,0
TRANSFER,C0004865,M0004865,7980.6920189914845,0
DEBIT,C0004866,M0004866,2188.238687136038,0
DEBIT,C0004867,M0004867,8695.189976181071,0
DEBIT,C0004868,M0004868,4703.9330969946295,0
PAYMENT,C0004869,M0004869,2544.680146098642,0
DEBIT,C0004870,M0004870,552.0397470387584,0
CASH_OUT,C0004871,M0004871,1689.2895316410172,0
CASH_IN,C0004872,M0004872,2029.6172065254602,0
TRANSFER,C0004873,M0004873,54.389940170886945,0
TRANSFER,C0004874,M0004874,165.4571119158399,0
CASH_IN,C0004875,M0004875,931.3955794707573,0
CASH_OUT,C0004876,M0004876,5205.601714885064,0
DEBIT,C0004877,M0004877,972.6361422934693,0
CASH_OUT,C0004878,M0004878,5971.209199085601,0
DEBIT,C0004879,M0004879,7266.729411450919,0
TRANSFER,C0004880,M0004880,3420.6806817789015,0
TRANSFER,C0004881,M0004881,8395.912629982966,0
PAYMENT,C0004882,M0004882,6165.462975458175,0
DEBIT,C0004883,M0004883,6756.280688667458,1
CASH_IN,C0004884,M0004884,6902.964621267913,0
CASH_OUT,C0004885,M0004885,1546.5460397423215,0
PAYMENT,C0004886,M0004886,2498.6347533325793,0
PAYMENT,C0004887,M0004887,7628.60127776928,0
CASH_OUT,C0004888,M0004888,9952.538774689367,0
DEBIT,C0004889,M0004889,3529.611784758604,0
TRANSFER,C0004890,M0004890,9012.170997038578,0
CASH_IN,C0004891,M0004891,5640.630512311929,0
PAYMENT,C0004892,M0004892,1501.5105470247404,0
PAYMENT,C0004893,M0004893,7430.812587692432,0
CASH_OUT,C0004894,M0004894,5247.878794253449,0
TRANSFER,C0004895,M0004895,5288.074874817718,0
PAYMENT,C0004896,M0004896,9132.492644792253,0
CASH_IN,C0004897,M0004897,4877.61287350602,0
DEBIT,C0004898,M0004898,1482.3122317876935,0
PAYMENT,C0004899,M0004899,713.304088724035,0
TRANSFER,C0004900,M0004900,9798.572116527253,0
CASH_OUT,C0004901,M0004901,1450.4120023227829,0
DEBIT,C0004902,M0004902,1199.9481179486138,0
CASH_OUT,C0004903,M0004903,9297.669093003782,0
DEBIT,C0004904,M0004904,1919.2097925367036,0
DEBIT,C0004905,M0004905,3121.9002815877175,0
CASH_IN,C0004906,M0004906,4941.005470860357,0
CASH_IN,C0004907,M0004907,9985.68167339541,0
PAYMENT,C0004908,M0004908,9477.482122229736,0
DEBIT,C0004909,M0004909,3278.144609545147,0
DEBIT,C0004910,M0004910,2163.6474818431193,0
CASH_OUT,C0004911,M0004911,7810.654659131698,0
CASH_IN,C0004912,M0004912,8231.50331222141,0
CASH_IN,C0004913,M0004913,8565.891725548316,0
CASH_IN,C0004914,M0004914,5137.283058855788,0
CASH_IN,C0004915,M0004915,2106.957570153275,0
TRANSFER,C0004916,M0004916,7460.545493535765,0
PAYMENT,C0004917,M0004917,7224.539059767862,0
TRANSFER,C0004918,M0004918,6310.12945017603,0
DEBIT,C0004919,M0004919,1050.1991845817438,0
PAYMENT,C0004920,M0004920,5524.419562298336,0
DEBIT,C0004921,M0004921,5459.570037709921,0
DEBIT,C0004922,M0004922,8848.68564702955,0
DEBIT,C0004923,M0004923,9423.498782058154,0
PAYMENT,C0004924,M0004924,3579.6043187743453,0
PAYMENT,C0004925,M0004925,5327.342216980443,0
PAYMENT,C0004926,M0004926,1490.6967254802096,0
TRANSFER,C0004927,M0004927,5109.320009593776,0
DEBIT,C0004928,M0004928,1226.2973854568238,0
TRANSFER,C0004929,M0004929,1068.6005320191593,0
TRANSFER,C0004930,M0004930,6035.913256438618,0
CASH_IN,C0004931,M0004931,9645.516651136219,0
CASH_OUT,C0004932,M0004932,3182.75394347166,0
DEBIT,C0004933,M0004933,5501.451558760417,0
TRANSFER,C0004934,M0004934,806.3322002467211,0
TRANSFER,C0004935,M0004935,1508.7312014839904,0
DEBIT,C0004936,M0004936,4618.756346742921,0
PAYMENT,C0004937,M0004937,3158.391968566444,0
PAYMENT,C0004938,M0004938,6850.287672550605,0
CASH_IN,C0004939,M0004939,3002.365050026993,0
DEBIT,C0004940,M0004940,3569.6563027607262,0
TRANSFER,C0004941,M0004941,787.4867163869559,0
CASH_IN,C0004942,M0004942,5356.524920839113,0
CASH_IN,C0004943,M0004943,982.3189351388129,0
PAYMENT,C0004944,M0004944,9117.852803001431,0
CASH_OUT,C0004945,M0004945,682.9463232912891,0
DEBIT,C0004946,M0004946,1168.9571897720086,0
PAYMENT,C0004947,M0004947,7652.083667503878,0
CASH_OUT,C0004948,M0004948,7605.46248661192,0
TRANSFER,C0004949,M0004949,3099.9488048644007,0
TRANSFER,C0004950,M0004950,5876.611316750337,0
CASH_IN,C0004951,M0004951,7341.850040210196,0
DEBIT,C0004952,M0004952,5750.637921887728,0
CASH_OUT,C0004953,M0004953,7685.756144202198,0
DEBIT,C0004954,M0004954,6666.1053409675205,0
PAYMENT,C0004955,M0004955,5377.454181637299,0
CASH_IN,C0004956,M0004956,5261.3691846865395,0
PAYMENT,C0004957,M0004957,3418.8852301294482,0
CASH_IN,C0004958,M0004958,5531.251508215459,0
CASH_OUT,C0004959,M0004959,1954.3153891079235,0
PAYMENT,C0004960,M0004960,5.96095631932303,0
TRANSFER,C0004961,M0004961,6318.562284953845,0
CASH_OUT,C0004962,M0004962,8687.744205556552,0
DEBIT,C0004963,M0004963,8920.24341131841,0
TRANSFER,C0004964,M0004964,4911.656610784479,0
CASH_OUT,C0004965,M0004965,6646.386490278083,0
PAYMENT,C0004966,M0004966,3746.875791284159,0
TRANSFER,C0004967,M0004967,5967.137381551941,0
CASH_IN,C0004968,M0004968,9995.600219719194,0
CASH_OUT,C0004969,M0004969,2074.4856525916066,0
PAYMENT,C0004970,M0004970,2580.859772561358,0
TRANSFER,C0004971,M0004971,6873.710596305013,0
TRANSFER,C0004972,M0004972,9059.554676397718,0
CASH_OUT,C0004973,M0004973,9651.562100951376,0
CASH_IN,C0004974,M0004974,665.8835655864336,0
CASH_IN,C0004975,M0004975,9758.060496555465,0
PAYMENT,C0004976,M0004976,8902.18539451616,0
TRANSFER,C0004977,M0004977,7058.239536687447,0
CASH_OUT,C0004978,M0004978,1365.1059334838078,0
DEBIT,C0004979,M0004979,3990.6022057627565,0
TRANSFER,C0004980,M0004980,9050.5764617862,0
CASH_OUT,C0004981,M0004981,5088.55868731064,0
PAYMENT,C0004982,M0004982,9792.099140095173,0
CASH_IN,C0004983,M0004983,6928.357325662633,0
TRANSFER,C0004984,M0004984,3816.977221382908,0
TRANSFER,C0004985,M0004985,1391.4784282508351,0
TRANSFER,C0004986,M0004986,2137.9571756152027,0
CASH_IN,C0004987,M0004987,7749.712302440312,0
CASH_IN,C0004988,M0004988,4531.128350618059,0
CASH_IN,C0004989,M0004989,2712.2543857836745,0
CASH_IN,C0004990,M0004990,3022.8899391751106,0
CASH_IN,C0004991,M0004991,8396.15030751537,0
CASH_OUT,C0004992,M0004992,3767.2337430138205,0
CASH_IN,C0004993,M0004993,2494.4336776222453,0
DEBIT,C0004994,M0004994,1396.3062266307436,0
CASH_IN,C0004995,M0004995,1086.570442411222,0
DEBIT,C0004996,M0004996,3763.2705406155933,0
DEBIT,C0004997,M0004997,4220.244951143744,0
DEBIT,C0004998,M0004998,4413.755101250311,0
DEBIT,C0004999,M0004999,4064.449815796567,0
CASH_IN,C0005000,M0005000,4936.789169252823,0
DEBIT,C0005001,M0005001,5473.845320232462,0
CASH_OUT,C0005002,M0005002,997.4159966050178,0
TRANSFER,C0005003,M0005003,937.3959298046885,0
CASH_OUT,C0005004,M0005004,4932.514386815337,0
CASH_IN,C0005005,M0005005,1175.9089371389875,0
DEBIT,C0005006,M0005006,9197.612062885555,0
DEBIT,C0005007,M0005007,587.5452550153981,0
PAYMENT,C0005008,M0005008,5758.186200596386,0
CASH_OUT,C0005009,M0005009,6767.2975582128365,0
CASH_OUT,C0005010,M0005010,7788.9432351116375,0
CASH_OUT,C0005011,M0005011,1050.0124505397234,0
CASH_IN,C0005012,M0005012,8240.686452295862,0
CASH_IN,C0005013,M0005013,4200.34668955434,0
DEBIT,C0005014,M0005014,8805.687844461034,0
DEBIT,C0005015,M0005015,3719.326305019306,0
CASH_IN,C0005016,M0005016,7385.262631606617,0
CASH_IN,C0005017,M0005017,4458.832428079759,0
TRANSFER,C0005018,M0005018,9838.196326945483,0
CASH_OUT,C0005019,M0005019,4361.716790852078,0
CASH_IN,C0005020,M0005020,7602.337307110704,0
DEBIT,C0005021,M0005021,6275.092554848601,0
DEBIT,C0005022,M0005022,3881.937594858953,0
CASH_IN,C0005023,M0005023,2978.3377769511176,0
CASH_OUT,C0005024,M0005024,1297.3364743124093,0
PAYMENT,C0005025,M0005025,2629.4069665238817,0
TRANSFER,C0005026,M0005026,7065.0458022760195,0
PAYMENT,C0005027,M0005027,5175.188989715937,0
CASH_IN,C0005028,M0005028,7209.837322837087,0
CASH_OUT,C0005029,M0005029,4768.7489874581315,0
DEBIT,C0005030,M0005030,443.4644492350115,0
PAYMENT,C0005031,M0005031,3683.773364647023,0
CASH_IN,C0005032,M0005032,963.3435797652423,0
PAYMENT,C0005033,M0005033,7252.176300595345,0
TRANSFER,C0005034,M0005034,804.2401479600226,0
CASH_IN,C0005035,M0005035,2172.759125251693,0
CASH_IN,C0005036,M0005036,8190.452399713398,0
CASH_IN,C0005037,M0005037,20.69481016071184,0
CASH_IN,C0005038,M0005038,9108.782941389072,0
DEBIT,C0005039,M0005039,5546.558351776517,0
PAYMENT,C0005040,M0005040,6980.8673564468545,0
DEBIT,C0005041,M0005041,2031.2835184445887,0
CASH_OUT,C0005042,M0005042,7418.625780691575,0
PAYMENT,C0005043,M0005043,5011.050108611599,0
DEBIT,C0005044,M0005044,7755.513312707008,0
PAYMENT,C0005045,M0005045,117.72599173282438,0
DEBIT,C0005046,M0005046,9177.540975574497,0
TRANSFER,C0005047,M0005047,5341.427979912574,0
CASH_OUT,C0005048,M0005048,4937.004682161861,0
CASH_IN,C0005049,M0005049,3841.8885224214705,0
